particle,time_yr,distance_au,relative_speed_km_s,collided
tp_000156,200.0000000000285,37.11056811190131,25.258962375760376,False
tp_000157,116.01999999999406,32.9463187719253,25.477444011428783,False
tp_000158,184.50000000002058,33.071968311301,25.259828058250122,False
tp_000159,141.5199999999986,38.177565472038,24.51326362431865,False
tp_000160,116.01999999999406,24.20923806390071,25.50639826046687,False
tp_000161,58.00000000000347,36.42891428170955,25.74188620284834,False
tp_000162,166.50000000001137,25.63804553482754,24.5980189146764,False
tp_000163,69.50000000000331,26.896256529977464,23.77504480651469,False
tp_000164,36.00000000000003,26.20618702623749,24.996764094300293,False
tp_000165,128.01999999999168,39.6922184508805,27.303035406261518,False
tp_000166,110.01999999999525,26.716623969452503,24.83014315855317,False
tp_000167,16.019999999999747,36.480285313736275,25.883920267242846,False
tp_000168,15.019999999999769,24.232727752721743,24.377472383203322,False
tp_000169,199.50000000002825,38.45955953392507,26.643569944394873,False
tp_000170,72.00000000000281,26.68671843170332,25.070622478964246,False
tp_000171,101.01999999999704,20.378883590169057,23.617265668115156,False
tp_000172,7.519999999999928,12.1928108366961,20.66132723008296,False
tp_000173,199.50000000002825,38.83588060490301,24.5744702085299,False
tp_000174,193.00000000002493,33.48518000580573,25.219881224439103,False
tp_000175,72.50000000000271,21.984216219074497,22.778154687247827,False
tp_000176,164.50000000001035,30.702276443429422,24.57233498137541,False
tp_000177,106.51999999999595,24.67695496447286,23.66085785879499,False
tp_000178,4.000000000000003,28.84373482474904,24.98975280517783,False
tp_000179,110.51999999999515,20.21751894006666,23.29525482548279,False
tp_000180,130.0199999999927,27.492206545963942,25.175020606720874,False
tp_000181,67.00000000000381,22.908526698188876,24.446365456911924,False
tp_000182,198.00000000002748,30.118804954866846,25.698809021440127,False
tp_000183,52.50000000000261,17.315548146796118,22.221353831910466,False
tp_000184,189.00000000002288,15.300109032906002,22.97285344920566,False
tp_000185,65.5000000000041,28.265365488456375,24.037939200976506,False
tp_000186,49.50000000000214,16.45406842711268,24.632538606172478,False
tp_000187,22.01999999999962,38.335995630223316,29.065182393741527,False
tp_000188,120.51999999999316,18.987690663685594,23.15621291953227,False
tp_000189,6.01999999999996,16.05632698577672,25.15032549685802,False
tp_000190,75.50000000000212,26.62755806290873,23.523209005272413,False
tp_000191,58.00000000000347,32.40224328121392,26.021468712244733,False
tp_000192,149.50000000000267,18.119753099261704,22.914782235175384,False
tp_000193,94.51999999999833,30.09605085815647,24.53439200566647,False
tp_000194,29.01999999999947,22.017248564532487,24.131149400713376,False
tp_000195,180.00000000001828,32.0217326492968,25.50086012392851,False
tp_000196,149.00000000000242,21.60113376440994,24.37929425087662,False
tp_000197,171.00000000001367,36.90926487438051,25.491371136910352,False
tp_000198,58.500000000003546,15.625623167116823,21.598326840228914,False
tp_000199,147.0000000000014,16.14936166975718,23.523782414484103,False
tp_000200,12.019999999999833,16.90920355880784,24.55702068692363,False
tp_000201,74.50000000000232,22.292999676212258,23.17182451994672,False
tp_000202,167.50000000001188,27.925260900556697,24.870288952484795,False
tp_000203,43.00000000000112,28.822488512725045,24.999766476109194,False
