particle,time_yr,distance_au,relative_speed_km_s,collided
injected_000195,34.50565760215969,0.5743477555462737,4.271973269845339,False
injected_000196,475.5032390120322,1.4343776541295106,49.42459453636854,False
injected_000197,139.0030457067276,1.3687310974736795,5.923261380501769,False
injected_000198,269.0093352593611,1.11033453390639,10.52845688034452,False
injected_000199,275.50190337961874,0.9749663833598953,24.60927124227582,False
injected_000200,69.50817420974067,0.5592298096298227,12.748215202332222,False
injected_000201,401.0033140357504,0.6072645859392505,35.64195365905024,False
injected_000202,76.00334958437645,1.4750720459895692,13.584396484074903,False
injected_000203,123.01545826440241,0.15179496450817068,13.730341624977022,False
injected_000204,394.0109236981035,1.008133780843465,16.090731865002862,False
injected_000205,470.01098543767733,0.6620324852694431,12.255584413257884,False
injected_000206,85.5009224093176,0.9165088946928867,7.711952359229839,False
injected_000207,420.50372714071307,0.6733035600576096,21.260031644987123,False
injected_000208,327.5117087051083,0.894381841329865,20.403235331150984,False
