first_T_below_1500_yr,final_T_K,D_H_over_SMOW,final_N_kg,N_residual_fraction,final_Ar36_kg,Ar36_retained_fraction,max_crossover_amu,label,case,c_eff,impactor_dh,n_photolysis_scale,h2_reservoir_kg,argon_shielding_factor,argon_exposure_factor
50550.55055055056,300.0,0.9444841367690439,4.3224736973449364e+18,0.0018393505095084836,917482355501859.2,0.18349647110037184,564603.1225622032,oat_argon_exposure_factor_01,3,2.5e+25,0.0001465,0.61,5e+20,0.9844198052800001,0.01558019471999994
50550.55055055056,300.0,0.9431812980285696,4.3224736973449364e+18,0.0018393505095084836,917482355501859.2,0.18349647110037184,564603.1225622032,oat_argon_exposure_factor_01,4,2.5e+25,0.0001465,0.61,5e+20,0.9844198052800001,0.01558019471999994
50550.55055055056,300.0,0.9431941513831105,4.3224736973449364e+18,0.0018393505095084836,917482355501859.2,0.18349647110037184,564603.1225622032,oat_argon_exposure_factor_01,5,2.5e+25,0.0001465,0.61,5e+20,0.9844198052800001,0.01558019471999994
50550.55055055056,300.0,0.9425191231131548,4.3224736973449364e+18,0.0018393505095084836,917482355501859.2,0.18349647110037184,564603.1225622032,oat_argon_exposure_factor_01,6,2.5e+25,0.0001465,0.61,5e+20,0.9844198052800001,0.01558019471999994
50550.55055055056,300.0,0.9424699699296769,4.3224736973449364e+18,0.0018393505095084836,917482355501859.2,0.18349647110037184,564603.1225622032,oat_argon_exposure_factor_01,7,2.5e+25,0.0001465,0.61,5e+20,0.9844198052800001,0.01558019471999994
50550.55055055056,300.0,0.9462160508067251,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,0,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9463006295671574,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,1,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444252432583514,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,2,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9444841367690439,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,3,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9431812980285696,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,4,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9431941513831105,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,5,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9425191231131548,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,6,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9424699699296769,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_argon_exposure_factor_02,7,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9462160508067251,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,0,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
50550.55055055056,300.0,0.9463006295671574,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,1,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
50550.55055055056,300.0,0.9444252432583514,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,2,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
50550.55055055056,300.0,0.9444841367690439,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,3,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
50550.55055055056,300.0,0.9431812980285696,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,4,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
50550.55055055056,300.0,0.9431941513831105,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,5,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
50550.55055055056,300.0,0.9425191231131548,4.3224736973449364e+18,0.0018393505095084836,392250570364092.2,0.07845011407281843,564603.1225622032,oat_argon_exposure_factor_03,6,2.5e+25,0.0001465,0.61,5e+20,0.97662970792,0.023370292079999966
